,6207
14080,6572
14080,6572
14080,6572
14080,6572
14080,6572
14080,6572
14080,6572
14080,6673
14108,6673
14108,6673
14108,6673
14108,6673
14108,6673
14108,6673
14108,6673
14108,6673
14108,6673
14108,6673
14108,6673
14108,6673
14108,6673
14108,6673
14108,6775
14056,6775
14056,6775
14056,6775
14056,6775
14056,6775
14056,6775
14056,6775
14056,6775
14056,6775
14056,6775
14056,6775
14056,6775
14056,6775
14056,6775
14056,6775
14080,6878
14080,6878
14080,6878
14080,6878
14080,6878
14080,6878
14080,6878
14080,6878
14080,6878
14080,6878
14080,6878
14080,6878
14080,6878
14080,6878
14080,6878
14044,6981
14044,6981
14044,6981
14044,6981
14044,6981
14044,6981
14044,6981
14044,6981
14044,6981
14044,6981
14044,6981
14044,6981
14044,6981
14044,6981
14044,6981
14072,7085
14072,7085
14072,7085
14072,7085
14072,7085
14072,7085
14072,7085
14072,7085
14072,7085
14072,7085
14072,7085
14072,7085
14072,7085
14072,7085
14072,7085
14040,7188
14040,7188
14040,7188
14040,7188
14040,7188
14040,7188
14040,7188
14040,7188
14040,7188
14040,7188
14040,7188
14040,7188
14040,7188
14040,7188
14040,7188
14072,7294
14072,7294
14072,7294
14072,7294
14072,7294
14072,7294
14072,7294
14072,7294
14072,7294
14072,7294
14072,7294
14072,7294
14072,7294
14072,7294
14072,7294
14040,7399
14040,7399
14040,7399
14040,7399
14040,7399
14040,7399
14040,7399
14040,7399
14040,7399
14040,7399
14040,7399
14040,7399
14040,7399
14040,7399
14040,7399
14072,7506
14072,7506
14072,7506
14072,7506
14072,7506
14072,7506
14072,7506
14072,7506
14072,7506
14072,7506
14072,7506
14072,7506
14072,7506
14072,7506
14072,7506
14048,7612
14048,7612
14048,7612
14048,7612
14048,7612
14048,7612
14048,7612
14048,7612
14048,7612
14048,7612
14048,7612
14048,7612
14048,7612
14048,7612
14048,7612
14072,7720
14072,7720
14072,7720
14072,7720
14072,7720
14072,7720
14072,7720
14072,7720
14072,7720
14072,7720
14072,7720
14072,7720
14072,7720
14072,7720
14072,7720
14048,7828
14048,7828
14048,7828
14048,7828
14048,7828
14048,7828
14048,7828
14048,7828
14048,7828
14048,7828
14048,7828
14048,7828
14048,7828
14048,7828
14048,7828
14068,7937
14068,7937
14068,7937
14068,7937
14068,7937
14068,7937
14068,7937
14068,7937
14068,7937
14068,7937
14068,7937
14068,7937
14068,7937
14068,7937
14068,7937
14044,8046
14044,8046
14044,8046
14044,8046
14044,8046
14044,8046
14044,8046
14044,8046
14044,8046
14044,8046
14044,8046
14044,8046
14044,8046
14044,8046
14044,8046
14044,8156
14072,8156
14072,8156
14072,8156
14072,8156
14072,8156
14072,8156
14072,8156
14072,8156
14072,8156
14072,8156
14072,8156
14072,8156
14072,8156
14072,8156
14072,8266
14044,8266
14044,8266
14044,8266
14044,8266
14044,8266
14044,8266
14044,8266
14044,8266
14044,8266
14044,8266
14044,8266
14044,8266
14044,8266
14044,8266
14044,8377
14068,8377
14068,8377
14068,8377
14068,8377
14068,8377
14068,8377
14068,8377
14068,8377
14068,8377
14068,8377
14068,8377
14068,8377
14068,8377
14068,8377
14068,8488
14048,8488
14048,8488
14048,8488
14048,8488
14048,8488
14048,8488
14048,8488
14048,8488
14048,8488
14048,8488
14048,8488
14048,8488
14048,8488
14048,8488
14048,8599
14068,8599
14068,8599
14068,8599
14068,8599
14068,8599
14068,8599
14068,8599
14068,8599
14068,8599
14068,8599
14068,8599
14068,8599
14068,8599
14068,8599
14068,8710
14052,8710
14052,8710
14052,8710
14052,8710
14052,8710
14052,8710
14052,8710
14052,8710
14052,8710
14052,8710
14052,8710
14052,8710
14052,8710
14052,8710
14052,8822
14068,8822
14068,8822
14068,8822
14068,8822
14068,8822
14068,8822
14068,8822
14068,8822
14068,8822
14068,8822
14068,8822
14068,8822
14068,8822
14068,8822
14068,8933
14096,8933
14096,8933
14096,8933
14096,8933
14096,8933
14096,8933
14096,8933
14096,8933
14096,8933
14096,8933
14096,8933
14096,8933
14096,8933
14096,8933
14096,9045
14056,9045
14056,9045
14056,9045
14056,9045
14056,9045
14056,9045
14056,9045
14056,9045
14056,9045
14056,9045
14056,9045
14056,9045
14056,9045
14056,9045
14056,9157
14088,9157
14088,9157
14088,9157
14088,9157
14088,9157
14088,9157
14088,9157
14088,9157
14088,9157
14088,9157
14088,9157
14088,9157
14088,9157
14088,9157
14088,9268
14052,9268
14052,9268
14052,9268
14052,9268
14052,9268
14052,9268
14052,9268
14052,9268
14052,9268
14052,9268
14052,9268
14052,9268
14052,9268
14052,9268
14052,9380
14072,9380
14072,9380
14072,9380
14072,9380
14072,9380
14072,9380
14072,9380
14072,9380
14072,9380
14072,9380
14072,9380
14072,9380
14072,9380
14072,9380
14072,9491
14048,9491
14048,9491
14048,9491
14048,9491
14048,9491
14048,9491
14048,9491
14048,9491
14048,9491
14048,9491
14048,9491
14048,9491
14048,9491
14048,9491
14048,9602
14068,9602
14068,9602
14068,9602
14068,9602
14068,9602
14068,9602
14068,9602
14068,9602
14068,9602
14068,9602
14068,9602
14068,9602
14068,9602
14068,9602
14068,9602
14100,9714
14100,9714
14100,9714
14100,9714
14100,9714
14100,9714
14100,9714
14100,9714
14100,9714
14100,9714
14100,9714
14100,9714
14100,9714
14100,9714
14100,9714
14056,9825
14056,9825
14056,9825
14056,9825
14056,9825
14056,9825
14056,9825
14056,9825
14056,9825
14056,9825
14056,9825
14056,9825
14056,9825
14056,9825
14056,9825
14088,9936
14088,9936
14088,9936
14088,9936
14088,9936
14088,9936
14088,9936
14088,9936
14088,9936
14088,9936
14088,9936
14088,9936
14088,9936
14088,9936
14088,9936
14048,10046
14048,10046
14048,10046
14048,10046
14048,10046
14048,10046
14048,10046
14048,10046
14048,10046
14048,10046
14048,10046
14048,10046
14048,10046
14048,10046
14072,10156
14072,10156
14072,10156
14072,10156
14072,10156
14072,10156
14072,10156
14072,10156
14072,10156
14072,10156
14072,10156
14072,10156
14072,10156
14072,10266
14048,10266
14048,10266
14048,10266
14048,10266
14048,10266
14048,10266
14048,10266
14048,10266
14048,10266
14048,10266
14048,10266
14048,10266
14048,10266
14048,10375
14072,10375
14072,10375
14072,10375
14072,10375
14072,10375
14072,10375
14072,10375
14072,10375
14072,10375
14072,10375
14072,10375
14072,10375
14072,10375
14096,10484
14096,10484
14096,10484
14096,10484
14096,10484
14096,10484
14096,10484
14096,10484
14096,10484
14096,10484
14096,10484
14096,10484
14096,10484
14096,10484
14056,10592
14056,10592
14056,10592
14056,10592
14056,10592
14056,10592
14056,10592
14056,10592
14056,10592
14056,10592
14056,10592
14056,10592
14056,10592
14056,10592
14088,10700
14088,10700
14088,10700
14088,10700
14088,10700
14088,10700
14088,10700
14088,10700
14088,10700
14088,10700
14088,10700
14088,10700
14088,10700
14088,10807
14052,10807
14052,10807
14052,10807
14052,10807
14052,10807
14052,10807
14052,10807
14052,10807
14052,10807
14052,10807
14052,10807
14052,10807
14052,10807
14052,10913
14072,10913
14072,10913
14072,10913
14072,10913
14072,10913
14072,10913
14072,10913
14072,10913
14072,10913
14072,10913
14072,10913
14072,10913
14072,10913
14048,11018
14048,11018
14048,11018
14048,11018
14048,11018
14048,11018
14048,11018
14048,11018
14048,11018
14048,11018
14048,11018
14048,11018
14048,11018
14048,11018
14068,11123
14068,11123
14068,11123
14068,11123
14068,11123
14068,11123
14068,11123
14068,11123
14068,11123
14068,11123
14068,11123
14068,11123
14068,11123
14068,11227
14100,11227
14100,11227
14100,11227
14100,11227
14100,11227
14100,11227
14100,11227
14100,11227
14100,11227
14100,11227
14100,11227
14100,11227
14100,11227
14100,11329
14052,11329
14052,11329
14052,11329
14052,11329
14052,11329
14052,11329
14052,11329
14052,11329
14052,11329
14052,11329
14052,11329
14052,11329
14052,11329
14052,11432
14092,11432
14092,11432
14092,11432
14092,11432
14092,11432
14092,11432
14092,11432
14092,11432
14092,11432
14092,11432
14092,11432
14092,11432
14092,11432
14048,11532
14048,11532
14048,11532
14048,11532
14048,11532
14048,11532
14048,11532
14048,11532
14048,11532
14048,11532
14048,11532
14048,11532
14048,11532
14048,11532
14072,11632
14072,11632
14072,11632
14072,11632
14072,11632
14072,11632
14072,11632
14072,11632
14072,11632
14072,11632
14072,11632
14072,11632
14072,11632
14072,11730
14048,11730
14048,11730
14048,11730
14048,11730
14048,11730
14048,11730
14048,11730
14048,11730
14048,11730
14048,11730
14048,11730
14048,11730
14048,11730
14048,11827
14072,11827
14072,11827
14072,11827
14072,11827
14072,11827
14072,11827
14072,11827
14072,11827
14072,11827
14072,11827
14072,11827
14072,11827
14072,11827
14072,11924
14096,11924
14096,11924
14096,11924
14096,11924
14096,11924
14096,11924
14096,11924
14096,11924
14096,11924
14096,11924
14096,11924
14096,11924
14096,11924
14056,12018
14056,12018
14056,12018
14056,12018
14056,12018
14056,12018
14056,12018
14056,12018
14056,12018
14056,12018
14056,12018
14056,12018
14056,12018
14056,12018
14092,12112
14092,12112
14092,12112
14092,12112
14092,12112
14092,12112
14092,12112
14092,12112
14092,12112
14092,12112
14092,12112
14092,12112
14092,12112
14092,12203
14048,12203
14048,12203
14048,12203
14048,12203
14048,12203
14048,12203
14048,12203
14048,12203
14048,12203
14048,12203
14048,12203
14048,12203
14048,12203
14048,12294
14072,12294
14072,12294
14072,12294
14072,12294
14072,12294
14072,12294
14072,12294
14072,12294
14072,12294
14072,12294
14072,12294
14072,12294
14072,12294
14072,12383
14048,12383
14048,12383
14048,12383
14048,12383
14048,12383
14048,12383
14048,12383
14048,12383
14048,12383
14048,12383
14048,12383
14048,12383
14048,12383
14068,12470
14068,12470
14068,12470
14068,12470
14068,12470
14068,12470
14068,12470
14068,12470
14068,12470
14068,12470
14068,12470
14068,12470
14068,12470
14068,12470
14100,12557
14100,12557
14100,12557
14100,12557
14100,12557
14100,12557
14100,12557
14100,12557
14100,12557
14100,12557
14100,12557
14100,12557
14100,12557
14100,12642
14056,12642
14056,12642
14056,12642
14056,12642
14056,12642
14056,12642
14056,12642
14056,12642
14056,12642
14056,12642
14056,12642
14056,12642
14056,12642
14056,12724
14088,12724
14088,12724
14088,12724
14088,12724
14088,12724
14088,12724
14088,12724
14088,12724
14088,12724
14088,12724
14088,12724
14088,12724
14088,12724
14048,12804
14048,12804
14048,12804
14048,12804
14048,12804
14048,12804
14048,12804
14048,12804
14048,12804
14048,12804
14048,12804
14048,12804
14048,12804
14048,12804
14072,12883
14072,12883
14072,12883
14072,12883
14072,12883
14072,12883
14072,12883
14072,12883
14072,12883
14072,12883
14072,12883
14072,12883
14072,12883
14072,12959
14048,12959
14048,12959
14048,12959
14048,12959
14048,12959
14048,12959
14048,12959
14048,12959
14048,12959
14048,12959
14048,12959
14048,12959
14048,12959
14048,13034
14072,13034
14072,13034
14072,13034
14072,13034
14072,13034
14072,13034
14072,13034
14072,13034
14072,13034
14072,13034
14072,13034
14072,13034
14072,13034
14072,13106
14096,13106
14096,13106
14096,13106
14096,13106
14096,13106
14096,13106
14096,13106
14096,13106
14096,13106
14096,13106
14096,13106
14096,13106
14096,13106
14056,13175
14056,13175
14056,13175
14056,13175
14056,13175
14056,13175
14056,13175
14056,13175
14056,13175
14056,13175
14056,13175
14056,13175
14056,13175
14056,13175
14088,13243
14088,13243
14088,13243
14088,13243
14088,13243
14088,13243
14088,13243
14088,13243
14088,13243
14088,13243
14088,13243
14088,13243
14088,13243
14088,13308
14048,13308
14048,13308
14048,13308
14048,13308
14048,13308
14048,13308
14048,13308
14048,13308
14048,13308
14048,13308
14048,13308
14048,13308
14048,13308
14048,13371
14076,13371
14076,13371
14076,13371
14076,13371
14076,13371
14076,13371
14076,13371
14076,13371
14076,13371
14076,13371
14076,13371
14076,13371
14076,13371
14076,13431
14044,13431
14044,13431
14044,13431
14044,13431
14044,13431
14044,13431
14044,13431
14044,13431
14044,13431
14044,13431
14044,13431
14044,13431
14044,13431
14072,13489
14072,13489
14072,13489
14072,13489
14072,13489
14072,13489
14072,13489
14072,13489
14072,13489
14072,13489
14072,13489
14072,13489
14072,13489
14072,13489
14048,13543
14048,13543
14048,13543
14048,13543
14048,13543
14048,13543
14048,13543
14048,13543
14048,13543
14048,13543
14048,13543
14048,13543
14048,13543
14048,13595
14068,13595
14068,13595
14068,13595
14068,13595
14068,13595
14068,13595
14068,13595
14068,13595
14068,13595
14068,13595
14068,13595
14068,13595
14068,13595
14068,13645
14096,13645
14096,13645
14096,13645
14096,13645
14096,13645
14096,13645
14096,13645
14096,13645
14096,13645
14096,13645
14096,13645
14096,13645
14096,13645
14096,13691
14052,13691
14052,13691
14052,13691
14052,13691
14052,13691
14052,13691
14052,13691
14052,13691
14052,13691
14052,13691
14052,13691
14052,13691
14052,13691
14092,13736
14092,13736
14092,13736
14092,13736
14092,13736
14092,13736
14092,13736
14092,13736
14092,13736
14092,13736
14092,13736
14092,13736
14092,13736
14092,13736
14048,13777
14048,13777
14048,13777
14048,13777
14048,13777
14048,13777
14048,13777
14048,13777
14048,13777
14048,13777
14048,13777
14048,13777
14048,13777
14048,13816
14068,13816
14068,13816
14068,13816
14068,13816
14068,13816
14068,13816
14068,13816
14068,13816
14068,13816
14068,13816
14068,13816
14068,13816
14068,13816
14068,13850
14048,13850
14048,13850
14048,13850
14048,13850
14048,13850
14048,13850
14048,13850
14048,13850
14048,13850
14048,13850
14048,13850
14048,13850
14048,13850
14048,13883
14072,13883
14072,13883
14072,13883
14072,13883
14072,13883
14072,13883
14072,13883
14072,13883
14072,13883
14072,13883
14072,13883
14072,13883
14072,13883
14096,13913
14096,13913
14096,13913
14096,13913
14096,13913
14096,13913
14096,13913
14096,13913
14096,13913
14096,13913
14096,13913
14096,13913
14096,13913
14096,13913
14056,13939
14056,13939
14056,13939
14056,13939
14056,13939
14056,13939
14056,13939
14056,13939
14056,13939
14056,13939
14056,13939
14056,13939
14056,13939
14056,13963
14088,13963
14088,13963
14088,13963
14088,13963
14088,13963
14088,13963
14088,13963
14088,13963
14088,13963
14088,13963
14088,13963
14088,13963
14088,13963
14088,13984
14048,13984
14048,13984
14048,13984
14048,13984
14048,13984
14048,13984
14048,13984
14048,13984
14048,13984
14048,13984
14048,13984
14048,13984
14048,13984
14076,14002
14076,14002
14076,14002
14076,14002
14076,14002
14076,14002
14076,14002
14076,14002
14076,14002
14076,14002
14076,14002
14076,14002
14076,14002
14076,14002
14044,14018
14044,14018
14044,14018
14044,14018
14044,14018
14044,14018
14044,14018
14044,14018
14044,14018
14044,14018
14044,14018
14044,14018
14044,14018
14044,14018
14068,14032
14068,14032
14068,14032
14068,14032
14068,14032
14068,14032
14068,14032
14068,14032
14068,14032
14068,14032
14068,14032
14068,14032
14068,14032
14068,14042
14100,14042
14100,14042
14100,14042
14100,14042
14100,14042
14100,14042
14100,14042
14100,14042
14100,14042
14100,14042
14100,14042
14100,14042
14100,14042
14100,14050
14060,14050
14060,14050
14060,14050
14060,14050
14060,14050
14060,14050
14060,14050
14060,14050
14060,14050
14060,14050
14060,14050
14060,14050
14060,14050
14084,14056
14084,14056
14084,14056
14084,14056
14084,14056
14084,14056
14084,14056
14084,14056
14084,14056
14084,14056
14084,14056
14084,14056
14084,14056
14084,14056
14052,14061
14052,14061
14052,14061
14052,14061
14052,14061
14052,14061
14052,14061
14052,14061
14052,14061
14052,14061
14052,14061
14052,14061
14052,14061
14052,14061
14068,14064
14068,14064
14068,14064
14068,14064
14068,14064
14068,14064
14068,14064
14068,14064
14068,14064
14068,14064
14068,14064
14068,14064
14068,14064
14068,14066
14048,14066
14048,14066
14048,14066
14048,14066
14048,14066
14048,14066
14048,14066
14048,14066
14048,14066
14048,14066
14048,14066
14048,14066
14048,14066
14048,14067
14072,14067
14072,14067
14072,14067
14072,14067
14072,14067
14072,14067
14072,14067
14072,14067
14072,14067
14072,14067
14072,14067
14072,14067
14072,14067
14096,14067
14096,14067
14096,14067
14096,14067
14096,14067
14096,14067
14096,14067
14096,14067
14096,14067
14096,14067
14096,14067
14096,14067
14096,14067
14096,14067
14056,14067
14056,14067
14056,14067
14056,14067
14056,14067
14056,14067
14056,14067
14056,14067
14056,14067
14056,14067
14056,14067
14056,14067
14056,14067
14056,14067
14088,14067
14088,14067
14088,14067
14088,14067
14088,14067
14088,14067
14088,14067
14088,14067
14088,14067
14088,14067
14088,14067
14088,14067
14088,14067
14088,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14076,14067
14076,14067
14076,14067
14076,14067
14076,14067
14076,14067
14076,14067
14076,14067
14076,14067
14076,14067
14076,14067
14076,14067
14076,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14072,14066
14072,14066
14072,14066
14072,14066
14072,14066
14072,14066
14072,14066
14072,14066
14072,14066
14072,14066
14072,14066
14072,14066
14072,14066
14072,14066
14092,14066
14092,14066
14092,14066
14092,14066
14092,14066
14092,14066
14092,14066
14092,14066
14092,14066
14092,14066
14092,14066
14092,14066
14092,14066
14092,14066
14056,14066
14056,14066
14056,14066
14056,14066
14056,14066
14056,14066
14056,14066
14056,14066
14056,14066
14056,14066
14056,14066
14056,14066
14056,14066
14056,14066
14088,14066
14088,14066
14088,14066
14088,14066
14088,14066
14088,14066
14088,14066
14088,14066
14088,14066
14088,14066
14088,14066
14088,14066
14088,14066
14048,14066
14048,14066
14048,14066
14048,14066
14048,14066
14048,14066
14048,14066
14048,14066
14048,14066
14048,14066
14048,14066
14048,14066
14048,14066
14048,14066
14076,14066
14076,14066
14076,14066
14076,14066
14076,14066
14076,14066
14076,14066
14076,14066
14076,14066
14076,14066
14076,14066
14076,14066
14076,14066
14076,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14066
14068,14066
14068,14066
14068,14066
14068,14066
14068,14066
14068,14066
14068,14066
14068,14066
14068,14066
14068,14066
14068,14066
14068,14066
14068,14066
14068,14067
14096,14067
14096,14067
14096,14067
14096,14067
14096,14067
14096,14067
14096,14067
14096,14067
14096,14067
14096,14067
14096,14067
14096,14067
14096,14067
14056,14067
14056,14067
14056,14067
14056,14067
14056,14067
14056,14067
14056,14067
14056,14067
14056,14067
14056,14067
14056,14067
14056,14067
14056,14067
14056,14067
14088,14067
14088,14067
14088,14067
14088,14067
14088,14067
14088,14067
14088,14067
14088,14067
14088,14067
14088,14067
14088,14067
14088,14067
14088,14067
14088,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14072,14067
14072,14067
14072,14067
14072,14067
14072,14067
14072,14067
14072,14067
14072,14067
14072,14067
14072,14067
14072,14067
14072,14067
14072,14067
14044,14067
14044,14067
14044,14067
14044,14067
14044,14067
14044,14067
14044,14067
14044,14067
14044,14067
14044,14067
14044,14067
14044,14067
14044,14067
14044,14067
14072,14067
14072,14067
14072,14067
14072,14067
14072,14067
14072,14067
14072,14067
14072,14067
14072,14067
14072,14067
14072,14067
14072,14067
14072,14067
14072,14067
14044,14067
14044,14067
14044,14067
14044,14067
14044,14067
14044,14067
14044,14067
14044,14067
14044,14067
14044,14067
14044,14067
14044,14067
14044,14067
14044,14067
14072,14067
14072,14067
14072,14067
14072,14067
14072,14067
14072,14067
14072,14067
14072,14067
14072,14067
14072,14067
14072,14067
14072,14067
14072,14067
14072,14068
14096,14068
14096,14068
14096,14068
14096,14068
14096,14068
14096,14068
14096,14068
14096,14068
14096,14068
14096,14068
14096,14068
14096,14068
14096,14068
14056,14068
14056,14068
14056,14068
14056,14068
14056,14068
14056,14068
14056,14068
14056,14068
14056,14068
14056,14068
14056,14068
14056,14068
14056,14068
14056,14068
14088,14068
14088,14068
14088,14068
14088,14068
14088,14068
14088,14068
14088,14068
14088,14068
14088,14068
14088,14068
14088,14068
14088,14068
14088,14068
14088,14068
14048,14068
14048,14068
14048,14068
14048,14068
14048,14068
14048,14068
14048,14068
14048,14068
14048,14068
14048,14068
14048,14068
14048,14068
14048,14068
14048,14068
14072,14068
14072,14068
14072,14068
14072,14068
14072,14068
14072,14068
14072,14068
14072,14068
14072,14068
14072,14068
14072,14068
14072,14068
14072,14068
14072,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14068,14068
14068,14068
14068,14068
14068,14068
14068,14068
14068,14068
14068,14068
14068,14068
14068,14068
14068,14068
14068,14068
14068,14068
14068,14068
14068,14068
14100,14068
14100,14068
14100,14068
14100,14068
14100,14068
14100,14068
14100,14068
14100,14068
14100,14068
14100,14068
14100,14068
14100,14068
14100,14068
14100,14068
14052,14068
14052,14068
14052,14068
14052,14068
14052,14068
14052,14068
14052,14068
14052,14068
14052,14068
14052,14068
14052,14068
14052,14068
14052,14068
14052,14068
14092,14068
14092,14068
14092,14068
14092,14068
14092,14068
14092,14068
14092,14068
14092,14068
14092,14068
14092,14068
14092,14068
14092,14068
14092,14068
14092,14068
14048,14068
14048,14068
14048,14068
14048,14068
14048,14068
14048,14068
14048,14068
14048,14068
14048,14068
14048,14068
14048,14068
14048,14068
14048,14068
14076,14068
14076,14068
14076,14068
14076,14068
14076,14068
14076,14068
14076,14068
14076,14068
14076,14068
14076,14068
14076,14068
14076,14068
14076,14068
14076,14068
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14068
14072,14068
14072,14068
14072,14068
14072,14068
14072,14068
14072,14068
14072,14068
14072,14068
14072,14068
14072,14068
14072,14068
14072,14068
14072,14068
14072,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14068,14067
14068,14067
14068,14067
14068,14067
14068,14067
14068,14067
14068,14067
14068,14067
14068,14067
14068,14067
14068,14067
14068,14067
14068,14067
14068,14067
14100,14068
14100,14068
14100,14068
14100,14068
14100,14068
14100,14068
14100,14068
14100,14068
14100,14068
14100,14068
14100,14068
14100,14068
14100,14068
14100,14068
14052,14068
14052,14068
14052,14068
14052,14068
14052,14068
14052,14068
14052,14068
14052,14068
14052,14068
14052,14068
14052,14068
14052,14068
14052,14068
14052,14068
14088,14068
14088,14068
14088,14068
14088,14068
14088,14068
14088,14068
14088,14068
14088,14068
14088,14068
14088,14068
14088,14068
14088,14068
14088,14068
14088,14067
14052,14067
14052,14067
14052,14067
14052,14067
14052,14067
14052,14067
14052,14067
14052,14067
14052,14067
14052,14067
14052,14067
14052,14067
14052,14067
14072,14068
14072,14068
14072,14068
14072,14068
14072,14068
14072,14068
14072,14068
14072,14068
14072,14068
14072,14068
14072,14068
14072,14068
14072,14068
14072,14068
14056,14067
14056,14067
14056,14067
14056,14067
14056,14067
14056,14067
14056,14067
14056,14067
14056,14067
14056,14067
14056,14067
14056,14067
14056,14067
14056,14067
14060,14067
14060,14067
14060,14067
14060,14067
14060,14067
14060,14067
14060,14067
14060,14067
14060,14067
14060,14067
14060,14067
14060,14067
14060,14067
14060,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14068,14067
14068,14067
14068,14067
14068,14067
14068,14067
14068,14067
14068,14067
14068,14067
14068,14067
14068,14067
14068,14067
14068,14067
14068,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14068,14067
14068,14067
14068,14067
14068,14067
14068,14067
14068,14067
14068,14067
14068,14067
14068,14067
14068,14067
14068,14067
14068,14067
14068,14067
14068,14067
14096,14067
14096,14067
14096,14067
14096,14067
14096,14067
14096,14067
14096,14067
14096,14067
14096,14067
14096,14067
14096,14067
14096,14067
14096,14067
14096,14067
14056,14067
14056,14067
14056,14067
14056,14067
14056,14067
14056,14067
14056,14067
14056,14067
14056,14067
14056,14067
14056,14067
14056,14067
14056,14067
14056,14067
14096,14067
14096,14067
14096,14067
14096,14067
14096,14067
14096,14067
14096,14067
14096,14067
14096,14067
14096,14067
14096,14067
14096,14067
14096,14067
14040,14067
14040,14067
14040,14067
14040,14067
14040,14067
14040,14067
14040,14067
14040,14067
14040,14067
14040,14067
14040,14067
14040,14067
14040,14067
14040,14067
14072,14067
14072,14067
14072,14067
14072,14067
14072,14067
14072,14067
14072,14067
14072,14067
14072,14067
14072,14067
14072,14067
14072,14067
14072,14067
14072,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14068,14067
14068,14067
14068,14067
14068,14067
14068,14067
14068,14067
14068,14067
14068,14067
14068,14067
14068,14067
14068,14067
14068,14067
14068,14067
14068,14067
14096,14067
14096,14067
14096,14067
14096,14067
14096,14067
14096,14067
14096,14067
14096,14067
14096,14067
14096,14067
14096,14067
14096,14067
14096,14067
14056,14067
14056,14067
14056,14067
14056,14067
14056,14067
14056,14067
14056,14067
14056,14067
14056,14067
14056,14067
14056,14067
14056,14067
14056,14067
14056,14067
14088,14067
14088,14067
14088,14067
14088,14067
14088,14067
14088,14067
14088,14067
14088,14067
14088,14067
14088,14067
14088,14067
14088,14067
14088,14067
14088,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14072,14067
14072,14067
14072,14067
14072,14067
14072,14067
14072,14067
14072,14067
14072,14067
14072,14067
14072,14067
14072,14067
14072,14067
14072,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14068,14067
14068,14067
14068,14067
14068,14067
14068,14067
14068,14067
14068,14067
14068,14067
14068,14067
14068,14067
14068,14067
14068,14067
14068,14067
14068,14067
14104,14067
14104,14067
14104,14067
14104,14067
14104,14067
14104,14067
14104,14067
14104,14067
14104,14067
14104,14067
14104,14067
14104,14067
14104,14067
14104,14067
14052,14067
14052,14067
14052,14067
14052,14067
14052,14067
14052,14067
14052,14067
14052,14067
14052,14067
14052,14067
14052,14067
14052,14067
14052,14067
14052,14067
14088,14067
14088,14067
14088,14067
14088,14067
14088,14067
14088,14067
14088,14067
14088,14067
14088,14067
14088,14067
14088,14067
14088,14067
14088,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14072,14067
14072,14067
14072,14067
14072,14067
14072,14067
14072,14067
14072,14067
14072,14067
14072,14067
14072,14067
14072,14067
14072,14067
14072,14067
14072,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14048,14067
14068,14067
14068,14067
14068,14067
14068,14067
14068,14067
14068,14067
14068,14067
14068,14067
14068,14067
14068,14067
14068,14067
14068,14067
14068,14067
14068,14067
14100,14067
14100,14067
14100,14067
14100,14067
14100,14067
14100,14067
14100,14067
14100,14067
14100,14067
14100,14067
14100,14067
14100,14067
14100,14067
14052,14067
14052,14067
14052,14067
14052,14067
14052,14067
14052,14067
14052,14067
14052,14067
14052,14067
14052,14067
